2016-09-23 11:08:21,283 [12] DEBUG PlotService.Services.Helper - Plot ticket: /i "C:\Test\Plot\Plot01\Scripts\Empty.dwg" /s "C:\Test\Plot\Plot01\Scripts\PlotPlanchette.scr" /id "218043A" /r "1000" /z "E" /c "MAP" /e "BT" /f "C:\Home\EnerGis\East\201609\3_1_1643478_31048179\3_1_218043A_BT.pdf" /st "1643478-31048179" /t "3" /n "1" /u "BZT" /imp /d /isolate 
2016-09-23 11:08:22,704 [14] DEBUG PlotService.Services.Helper - PlotTask 5 37 sec
2016-09-23 11:08:22,711 [14] DEBUG PlotService.Services.Helper - Plot ticket: /i "C:\Test\Plot\Plot01\Scripts\Empty.dwg" /s "C:\Test\Plot\Plot01\Scripts\PlotPlanchette.scr" /id "218043A" /r "1000" /z "E" /c "MAP" /e "EP" /f "C:\Home\EnerGis\East\201609\3_1_1643478_31048179\3_1_218043A_EP.pdf" /st "1643478-31048179" /t "3" /n "2" /u "BZT" /imp /d /isolate 
2016-09-23 11:08:34,220 [13] DEBUG PlotService.Services.Helper - PlotTask 6 48 sec
2016-09-23 11:08:34,227 [13] DEBUG PlotService.Services.Helper - Plot ticket: /i "C:\Test\Plot\Plot01\Scripts\Empty.dwg" /s "C:\Test\Plot\Plot01\Scripts\PlotPlanchette.scr" /id "218043A" /r "1000" /z "E" /c "MAP" /e "MT" /f "C:\Home\EnerGis\East\201609\3_1_1643478_31048179\3_1_218043A_MT.pdf" /st "1643478-31048179" /t "3" /n "3" /u "BZT" /imp /d /isolate 
2016-09-23 11:08:36,472 [12] DEBUG PlotService.Services.Helper - PlotTask 7 51 sec
2016-09-23 11:08:36,481 [12] DEBUG PlotService.Services.Helper - Plot ticket: /i "C:\Test\Plot\Plot01\Scripts\Empty.dwg" /s "C:\Test\Plot\Plot01\Scripts\PlotPlanchette.scr" /id "126144E" /r "1000" /z "O" /c "MAP" /e "MT" /f "C:\Home\EnerGis\West\201609\1_2_1665608_31048167\1_2_126144E_MT.pdf" /st "1665608-31048167" /t "3" /n "1" /u "BZT" /imp /d /isolate 
2016-09-23 11:08:37,140 [14] DEBUG PlotService.Services.Helper - PlotTask 8 51 sec
2016-09-23 11:08:37,141 [14] DEBUG PlotService.Services.Helper - Plot ticket: /i "C:\Test\Plot\Plot01\Scripts\Empty.dwg" /s "C:\Test\Plot\Plot01\Scripts\PlotPlanchette.scr" /id "126144E" /r "1000" /z "O" /c "MAP" /e "MP" /f "C:\Home\EnerGis\West\201609\1_2_1665608_31048167\1_2_126144E_MP.pdf" /st "1665608-31048167" /t "3" /n "2" /u "BZT" /imp /d /isolate 
2016-09-23 11:10:54,450 [11] DEBUG PlotService.Services.Helper - Plot ticket: /i "C:\Test\Plot\Plot01\Scripts\Empty.dwg" /s "C:\Test\Plot\Plot01\Scripts\PlotPlanchette.scr" /id "157126D" /r "1000" /z "O" /c "MAP" /e "MP" /f "C:\Home\EnerGis\West\201609\1_2_1665609_31048172\1_1_157126D_MP.pdf" /st "1665609-31048172" /t "24" /n "20" /u "BZT" /imp /d /isolate 
2016-09-23 11:10:54,450 [12] DEBUG PlotService.Services.Helper - Plot ticket: /i "C:\Test\Plot\Plot01\Scripts\Empty.dwg" /s "C:\Test\Plot\Plot01\Scripts\PlotPlanchette.scr" /id "157126C" /r "1000" /z "O" /c "MAP" /e "MP" /f "C:\Home\EnerGis\West\201609\1_2_1665609_31048172\1_1_157126C_MP.pdf" /st "1665609-31048172" /t "24" /n "19" /u "BZT" /imp /d /isolate 
2016-09-23 11:10:54,450 [13] DEBUG PlotService.Services.Helper - Plot ticket: /i "C:\Test\Plot\Plot01\Scripts\Empty.dwg" /s "C:\Test\Plot\Plot01\Scripts\PlotPlanchette.scr" /id "156126H" /r "1000" /z "O" /c "MAP" /e "GAZ,,BP,MP" /f "C:\Home\EnerGis\West\201609\1_2_1665609_31048172\1_1_156126H_GAZBPMP.pdf" /st "1665609-31048172" /t "24" /n "21" /u "BZT" /imp /d /isolate 
